URL	ID
http://BiBiServ.TechFak.Uni-Bielefeld	http...BiBiServ.TechFak.Uni-Bielefeld
http://www.bmm.icnet	http...www.bmm.icnet
http://bio.cse.psu.edu	http...bio.cse.psu.edu
http://www.biochem.ucl.ac.uk/bsm/pdbsum	http...www.biochem.ucl.ac.uk.bsm.pdbsum
http://www.megasoftware.net	http...www.megasoftware.net
http://www.dkfz.de/spec2/sweetdb/nar/	http...www.dkfz.de.spec2.sweetdb.nar
http://BioProspector.stanford.edu/MDscan/	http...BioProspector.stanford.edu.MDscan
http://genome-www.stanford.edu/microarray/	http...genome-www.stanford.edu.microarray
http://MolMovDB.org	http...MolMovDB.org
http://www.esat.kuleuven.ac	http...www.esat.kuleuven.ac
http://cubic.bioc.columbia.edu/services/DSSPcont	http...cubic.bioc.columbia.edu.services.DSSPcont
http://dicsoft2.physics.iisc.ernet.in/sem/	http...dicsoft2.physics.iisc.ernet.in.sem
http://www.cmbi.kun.nl/NR/servers/html/	http...www.cmbi.kun.nl.NR.servers.html
http://www.cbs.dtu.dk/services/GenePublisher	http...www.cbs.dtu.dk.services.GenePublisher
http://www.biobase.de	http...www.biobase.de
http://cubic.bioc.columbia.edu/services/tmh_benchmark/	http...cubic.bioc.columbia.edu.services.tmh_benchmark
http://www.jenner.ac.uk/BPROMPT	http...www.jenner.ac.uk.BPROMPT
http://blocks.fhcrc.org/codehop.html	http...blocks.fhcrc.org.codehop.html
http://longitude.weizmann.ac.il/rMotif/	http...longitude.weizmann.ac.il.rMotif
http://www.imtech.res.in/raghava/mmbpred/	http...www.imtech.res.in.raghava.mmbpred
http://conreal.niob.knaw.nl	http...conreal.niob.knaw.nl
http://www.kazusa.or.jp/huge	http...www.kazusa.or.jp.huge
http://bioinfo.thep.lu.se/acid.html	http...bioinfo.thep.lu.se.acid.html
http://neural.dsi.unifi.it/cysteines	http...neural.dsi.unifi.it.cysteines
http://bioinformatics.biol.uoa.gr/PRED-TMBB	http...bioinformatics.biol.uoa.gr.PRED-TMBB
http://interolog.gersteinlab.org	http...interolog.gersteinlab.org
http://www.netasa.org/qgrid/index.html	http...www.netasa.org.qgrid.index.html
http://genome.ewha.ac.kr/ECgene/ASmodeler/	http...genome.ewha.ac.kr.ECgene.ASmodeler
http://www.dkfz.de/spec/glycosciences.de/sweetdb/ms/	http...www.dkfz.de.spec.glycosciences.de.sweetdb.ms
http://www.doe-mbi.ucla.edu/Services/GDAP	http...www.doe-mbi.ucla.edu.Services.GDAP
http://ymd.med.yale.edu/karma/cgi-bin/karma.pl	http...ymd.med.yale.edu.karma.cgi-bin.karma.pl
